model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen
densenet169,14149480,25.435111424,7.537164288,0.222581248,6.892307456,0.003523924085,0.299533547204,2.6561224460601807,0,0.110383064516129,2.325177311897278,0.6076388955116272,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.110383064516129,0.110383064516129,0.110383064516129,0.110383064516129,0.1118951612903225,0.1325604838709677,0.0,CNN,0,derma_smallest,0.1307484685336508
pnasnet5large,86057668,25.435111424,22.63875584,1.347148288,21.730094592,0.012671670862,6.019043659375,8.473800659179688,0,0.1098790322580645,7.337209677696228,0.7152777910232544,0.110383064516129,0.110383064516129,0.110383064516129,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1088709677419354,0.1350806451612903,0.0,Other,0,derma_smallest,0.12866847902965664
dpn107,86917800,25.435111424,16.571695104,1.374793216,14.540204032,0.013596403398,6.458291613938,9.07070279121399,0,0.110383064516129,7.89354681968689,0.7361111243565878,0.1098790322580645,0.1098790322580645,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0544354838709677,0.0665322580645161,0.1088709677419354,0.1275201612903226,0.0,CNN,0,derma_smallest,0.1210475608448748
darknetaa53,36022984,25.435111424,5.637144576,0.590420992,4.551947264,0.04150174181,2.656111475838,2.4070541858673096,0,0.1098790322580645,1.9994792461395263,0.7152777910232544,0.1098790322580645,0.033266129032258,0.033266129032258,0.0514112903225806,0.1098790322580645,0.1098790322580645,0.110383064516129,0.111391129032258,0.1381048387096774,0.0,CNN,0,derma_smallest,0.11872664723779094
resnetrs152,86621576,25.435111424,11.700011008,1.38635776,11.075780096,0.008466954571,4.021803421201,5.611927270889282,0,0.1098790322580645,4.83493275642395,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1174395161290322,0.1118951612903225,0.126008064516129,0.1139112903225806,0.1255040322580645,0.1224798387096774,0.0,CNN,0,derma_smallest,0.118532860669561
fbnetv3_b,8598464,25.435111424,4.043309056,0.128650752,3.768149504,0.001157265319,0.097788919489,1.2493479251861572,0,0.1255040322580645,1.084948229789734,0.4166666666666667,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.1149193548387096,0.110383064516129,0.1098790322580645,0.1118951612903225,0.1199596774193548,0.1184475806451613,0.0,CNN,1,derma_smallest,0.11791093730410154
dpn68,12611602,25.435111424,4.496293888,0.200193024,4.234037248,0.002603765783,0.220018208703,2.1092216968536377,0,0.110383064516129,1.8368858098983765,0.725694457689921,0.0514112903225806,0.0519153225806451,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.172883064516129,0.1123991935483871,0.0,CNN,0,derma_smallest,0.11125989050261217
selecsls42b,32458248,25.435111424,2.71581184,0.52926464,2.488883712,0.024752163914,1.683147146153,1.495857000350952,0,0.1098790322580645,1.1944061040878295,0.694444457689921,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1073588709677419,0.111391129032258,0.1078629032258064,0.110383064516129,0.1219758064516129,0.0,CNN,0,derma_smallest,0.11115542546857388
maxvit_nano_rw_256,15451148,25.435111424,9.313452032,0.265897984,8.43572736,0.005171566884,0.439583185111,3.665320873260498,0,0.6567540322580645,3.296013355255127,0.663194457689921,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.1098790322580645,0.110383064516129,0.0,Other,0,derma_smallest,0.10818277922834704
resnetrs200,93209992,25.435111424,16.16904192,1.491108864,15.452388864,0.011366519626,5.399096822297,7.513588190078735,0,0.1098790322580645,6.536965131759644,0.7708333333333334,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.111391129032258,0.1118951612903225,0.0,CNN,0,derma_smallest,0.10710726061119455
densenet201,20013928,25.435111424,9.439281152,0.312674816,8.87023104,0.061306603553,4.59799526646,3.3827803134918213,0,0.1098790322580645,2.962066078186035,0.6736111243565878,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.110383064516129,0.1320564516129032,0.0,CNN,0,derma_smallest,0.10640233189151839
dpn98,61570728,25.435111424,12.127830016,0.96468992,10.185701888,0.009317527394,4.425825512161,6.197335958480835,0,0.110383064516129,5.306504797935486,0.7152777910232544,0.1098790322580645,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.1098790322580645,0.0,CNN,0,derma_smallest,0.10599498322868497
sebotnet33ts_256,13701984,25.435111424,6.786383872,0.224247808,5.310598656,0.003134728525,0.264884560374,2.301776647567749,0,0.1098790322580645,2.0596025705337526,0.7083333333333334,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.0514112903225806,0.0514112903225806,0.0574596774193548,0.1053427419354838,0.0,Other,0,derma_smallest,0.1040598740118319
nasnetalarge,88753150,25.435111424,21.281898496,1.401903616,20.245244416,0.012814385331,6.086833032005,8.538225650787354,0,0.6693548387096774,7.336675047874451,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1063508064516129,0.1068548387096774,0.0,Other,0,derma_smallest,0.10172814221809573
adv_inception_v3,23834568,25.435111424,3.047161856,0.375713792,2.6130432,0.028288847975,2.206530142075,1.4358649253845217,0,0.6693548387096774,1.2528645753860477,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1129032258064516,0.0,CNN,0,derma_smallest,0.10159987631817913
ecaresnetlight,30162046,25.435111424,4.179623936,0.473951744,3.758538752,0.035883352002,2.475951288156,2.0792043209075928,0,0.1098790322580645,1.710820198059082,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1118951612903225,0.1139112903225806,0.0997983870967741,0.1018145161290322,0.1144153225806451,0.0,Other,0,derma_smallest,0.10026572128781994
xception41p,26907752,25.435111424,6.94157312,0.427146752,5.967741952,0.048984204625,3.845260063042,2.537757635116577,0,0.1476814516129032,2.242287492752076,0.694444457689921,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1123991935483871,0.1149193548387096,0.0,CNN,0,derma_smallest,0.09635682170426349
dla60,22036632,25.435111424,5.3477376,0.349633024,4.422569472,0.038594894121,3.184078764996,2.103023290634156,0,0.1098790322580645,1.8702107667922967,0.6215277910232544,0.0115927419354838,0.6693548387096774,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.1088709677419354,0.110383064516129,0.109375,0.0,CNN,0,derma_smallest,0.09496130745290443
gluon_resnext101_32x4d,44177704,25.435111424,8.055160832,0.711076864,7.61825024,0.074546356986,3.950956920243,4.133078098297119,0,0.1098790322580645,3.538552689552307,0.7152777910232544,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.109375,0.111391129032258,0.1219758064516129,0.0,CNN,0,derma_smallest,0.09432282614894609
dpn131,79254504,25.435111424,16.313745408,1.259485696,13.76249088,0.012488750783,5.932156621741,8.341575145721436,0,0.1098790322580645,7.171899366378784,0.7048611243565878,0.110383064516129,0.1098790322580645,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.1098790322580645,0.1098790322580645,0.064516129032258,0.0977822580645161,0.0,CNN,0,derma_smallest,0.09320448233140786
halonet50ts,22733280,25.435111424,7.254048768,0.360043008,6.532261888,0.04766813846,3.908787353691,2.683090925216675,0,0.1466733870967742,2.386464238166809,0.6840277910232544,0.111391129032258,0.110383064516129,0.0524193548387096,0.6577620967741935,0.1098790322580645,0.1098790322580645,0.6673387096774194,0.0372983870967741,0.110383064516129,0.0,Other,0,derma_smallest,0.09295667261478013
halo2botnet50ts_256,22635360,25.435111424,7.279214592,0.358220288,6.572424192,0.053718673661,4.378071903383,3.085282325744629,0,0.1098790322580645,2.763558554649353,0.7048611243565878,0.110383064516129,0.0514112903225806,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.6683467741935484,0.6481854838709677,0.486391129032258,0.1108870967741935,0.0,Other,0,derma_smallest,0.09154665182816744
xception41,26969560,25.435111424,8.873050112,0.426320896,7.867951616,0.055491892974,4.356113598455,2.863739013671875,0,0.4309475806451613,2.531347632408142,0.9791666666666666,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.109375,0.1118951612903225,0.1088709677419354,0.0,CNN,0,derma_smallest,0.08936764644446209
gluon_xception65,39916312,25.435111424,11.131682816,0.63895808,10.113138176,0.075734908865,4.847034167381,4.016223430633545,0,0.1098790322580645,3.4240779876708984,0.6770833333333334,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.0,CNN,0,derma_smallest,0.08466247549622664
res2net101_26w_4s,45206688,25.435111424,8.197767168,0.738970624,7.500149248,0.071879893705,3.917454206907,4.289765119552612,0,0.6693548387096774,3.4800343990325926,0.7152777910232544,0.110383064516129,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1038306451612903,0.1063508064516129,0.0,CNN,0,derma_smallest,0.08291250324108816
hrnet_w18,21299004,25.435111424,6.654263296,0.333330944,5.692767744,0.069515043313,5.769748594952,3.449160099029541,0,0.6693548387096774,2.9591232538223267,0.7048611243565878,0.110383064516129,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.110383064516129,0.1098790322580645,0.1098790322580645,0.1038306451612903,0.0,CNN,0,derma_smallest,0.08153896888065598
dla169,53389720,25.435111424,10.13972992,0.874162176,9.173154816,0.085615221371,5.479374167756,4.9931066036224365,0,0.0514112903225806,4.325332236289978,0.78125,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0524193548387096,0.0725806451612903,0.0,CNN,0,derma_smallest,0.05429817316438138
dla102x,26309272,25.435111424,9.065988096,0.417029632,7.980040704,0.072770387135,5.676090196563,3.680945873260498,0,0.0514112903225806,3.2386101722717284,0.6423611243565878,0.033266129032258,0.033266129032258,0.033266129032258,0.1098790322580645,0.0514112903225806,0.0514112903225806,0.0504032258064516,0.0640120967741935,0.0685483870967741,0.0,CNN,0,derma_smallest,0.053295721575810126
vgg11,132863336,25.435111424,6.345981952,2.085105664,4.5001728,0.003229659796,0.371410876589,2.3669819831848145,0,0.1038306451612903,2.0802504062652587,0.1493055572112401,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.110383064516129,0.1098790322580645,0.0514112903225806,0.0,CNN,0,derma_smallest,0.05076647917545329
dm_nfnet_f0,71489284,25.435111424,7.01497344,1.134592512,6.55957504,0.006337017681,3.010083398308,4.532618522644043,0,0.0514112903225806,3.9234893560409545,0.03125,0.033266129032258,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.033266129032258,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0504032258064516,0.0,CNN,0,derma_smallest,0.0491776190897849
regnetv_040,20640640,25.435111424,7.2351744,0.34438656,6.716689408,0.044023987265,3.47789499397,2.3018243312835693,0,0.1381048387096774,2.025369882583618,0.7048611243565878,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.0514112903225806,0.0534274193548387,0.0519153225806451,0.0,CNN,0,derma_smallest,0.04425344552433264
res2net50_14w_8s,25059816,25.435111424,6.037700608,0.399875584,5.305048576,0.046123623309,3.413148124864,2.504350185394287,0,0.6678427419354839,2.207601022720337,0.7152777910232544,0.110383064516129,0.110383064516129,0.1098790322580645,0.1098790322580645,0.1098790322580645,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0,CNN,0,derma_smallest,0.04351749256908606
xception65p,39819560,25.435111424,8.927576064,0.635436544,7.840218112,0.067456757965,4.283504130807,3.649049758911133,0,0.6693548387096774,3.075339889526368,0.725694457689921,0.6693548387096774,0.6693548387096774,0.6693548387096774,0.6426411290322581,0.6688508064516129,0.6411290322580645,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0,CNN,0,derma_smallest,0.04063195664384995
dla102x2,41282200,25.435111424,13.849591808,0.660598272,11.667866112,0.112380753998,6.911416370848,5.581963300704956,0,0.033266129032258,4.765434980392456,0.725694457689921,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0514112903225806,0.0,CNN,0,derma_smallest,0.03565356268785884
dla46_c,1301400,25.435111424,2.54803968,0.017905664,1.865551872,0.008777283101,0.37742317336,5.829771757125855,0,0.930921052631579,0.1810432195663452,0.9919763513513512,0.9292763157894736,0.8470394736842105,0.9144736842105264,0.9473684210526316,0.8865131578947368,0.8848684210526315,0.8799342105263158,0.9226973684210528,0.9539473684210528,0.0,CNN,0,pneumonia,0.9053367325147822
hardcorenas_a,5260232,25.435111424,2.336227328,0.084045824,2.089581056,0.008545272529,0.367446718739,5.5677711963653564,0,0.9375,0.1745548725128173,0.9955658783783784,0.924342105263158,0.9095394736842104,0.9457236842105264,0.955592105263158,0.8552631578947368,0.9161184210526316,0.9013157894736842,0.90625,0.9523026315789472,0.0,Other,1,pneumonia,0.9049947985084498
mobilenetv2_050,1968680,25.435111424,2.235564032,0.029370368,1.91940352,0.005593791909,0.240533052091,4.016300678253174,0,0.875,0.1513237476348877,1.0,0.875,0.8898026315789473,0.8881578947368421,0.8898026315789473,0.8947368421052632,0.899671052631579,0.9029605263157896,0.912828947368421,0.9177631578947368,0.0,CNN,1,pneumonia,0.8873973061670949
mobilevitv2_050,1370593,25.435111424,3.11427072,0.03604224,2.86905856,0.008607950796,0.370141884236,5.595310688018799,0,0.9046052631578948,0.1940410852432251,0.9991554054054054,0.9078947368421052,0.9111842105263158,0.8947368421052632,0.9046052631578948,0.9046052631578948,0.8898026315789473,0.912828947368421,0.919407894736842,0.9292763157894736,0.0,Other,1,pneumonia,0.8827907008699298
semnasnet_075,2912278,25.435111424,2.79969792,0.044566016,2.101021696,0.008440141938,0.362926103336,5.475931406021118,0,0.8865131578947368,0.1850034475326538,1.0,0.9490131578947368,0.919407894736842,0.9259868421052632,0.9144736842105264,0.9276315789473684,0.9276315789473684,0.9276315789473684,0.9276315789473684,0.9276315789473684,0.0,Other,1,pneumonia,0.8820884424458441
mnasnet_100,4383312,25.435111424,2.33832448,0.068205568,2.024317952,0.008728052369,0.366578199516,5.663950443267822,0,0.837171052631579,0.1874717712402343,1.0,0.9210526315789472,0.8930921052631579,0.8766447368421053,0.912828947368421,0.9259868421052632,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.9210526315789472,0.0,Other,1,pneumonia,0.8743681309066582
ghostnet_100,5182508,25.435111424,2.063597568,0.080941056,1.881488384,0.009929502485,0.426968606865,6.555302381515503,0,0.9473684210526316,0.2111005783081054,1.0,0.8914473684210527,0.9161184210526316,0.8914473684210527,0.8552631578947368,0.75,0.8782894736842105,0.899671052631579,0.912828947368421,0.9177631578947368,0.0,CNN,1,pneumonia,0.8652087159005672
resnet14t,10081632,25.435111424,2.489319424,0.148316672,2.107773952,0.010554216282,0.459108408285,6.721998453140259,0,0.9523026315789472,0.2436636686325073,1.0,0.9539473684210528,0.9292763157894736,0.9391447368421052,0.9457236842105264,0.8536184210526315,0.8404605263157895,0.899671052631579,0.9210526315789472,0.9210526315789472,0.0,CNN,0,pneumonia,0.865192761450409
resnet18d,11708744,25.435111424,1.728053248,0.199392256,1.464044544,0.009585506247,0.402591262388,6.109739542007446,0,0.9095394736842104,0.2208287954330444,1.0,0.9292763157894736,0.9029605263157896,0.8536184210526315,0.9177631578947368,0.899671052631579,0.9144736842105264,0.9161184210526316,0.9144736842105264,0.9144736842105264,0.0,CNN,0,pneumonia,0.8638212861851812
fbnetc_100,5572200,25.435111424,3.057647616,0.076663296,2.359907328,0.010658026298,0.458295130809,7.009120225906372,0,0.9276315789473684,0.2279719591140747,1.0,0.9095394736842104,0.8963815789473685,0.9013157894736842,0.9111842105263158,0.9177631578947368,0.919407894736842,0.919407894736842,0.919407894736842,0.919407894736842,0.0,CNN,1,pneumonia,0.8631328939168358
cspresnet50,21616168,25.435111424,4.208984064,0.352655872,4.118751744,0.017684498427,0.804644678438,11.008610963821411,0,0.8552631578947368,0.4242240667343139,0.9881756756756755,0.9457236842105264,0.8782894736842105,0.9161184210526316,0.944078947368421,0.8766447368421053,0.924342105263158,0.9210526315789472,0.90625,0.955592105263158,0.0,Other,1,pneumonia,0.8623063396106534
ese_vovnet19b_dw,6543080,25.435111424,3.846176768,0.108124672,3.31211264,0.011643759969,0.494859798681,7.546858787536621,0,0.9391447368421052,0.2736242055892944,1.0,0.9391447368421052,0.9588815789473684,0.9490131578947368,0.7911184210526315,0.9391447368421052,0.8700657894736842,0.9276315789473684,0.899671052631579,0.9161184210526316,0.0,CNN,1,pneumonia,0.855203489181211
efficientnet_b0,5288548,25.435111424,4.515168256,0.084476416,3.868971008,0.012490224095,0.537079636101,8.147074222564697,0,0.9375,0.2564066886901855,0.9968327702702704,0.9539473684210528,0.9588815789473684,0.9572368421052632,0.8881578947368421,0.9095394736842104,0.7779605263157895,0.8832236842105263,0.9276315789473684,0.9161184210526316,0.0,CNN,1,pneumonia,0.8510895042688347
tinynet_a,6187972,25.435111424,4.800380928,0.098018304,4.228481024,0.013782910332,0.592665144264,9.026511192321776,0,0.899671052631579,0.2856771945953369,1.0,0.9358552631578948,0.8799342105263158,0.919407894736842,0.924342105263158,0.8634868421052632,0.9375,0.8963815789473685,0.919407894736842,0.9226973684210528,0.0,CNN,1,pneumonia,0.8509499921447219
dla34,15742104,25.435111424,2.973761536,0.247695872,2.2739072,0.015015543139,0.623145040269,9.828497171401978,0,0.8799342105263158,0.3454984426498413,0.9983108108108107,0.9539473684210528,0.9144736842105264,0.8700657894736842,0.8832236842105263,0.9177631578947368,0.9292763157894736,0.912828947368421,0.8799342105263158,0.9259868421052632,0.0,CNN,0,pneumonia,0.848086025905563
spnasnet_100,4421616,25.435111424,2.531262464,0.068799488,2.220913152,0.009561921472,0.411162623281,6.188318252563477,0,0.84375,0.2023925065994262,0.997043918918919,0.8914473684210527,0.8898026315789473,0.8947368421052632,0.868421052631579,0.9177631578947368,0.9111842105263158,0.9259868421052632,0.8700657894736842,0.8898026315789473,0.0,Other,1,pneumonia,0.8406313198426649
cs3darknet_focus_l,21151720,25.435111424,3.844079616,0.34415872,3.544518656,0.016750931724,0.753791927589,10.35462760925293,0,0.8782894736842105,0.383148455619812,0.9911317567567568,0.9325657894736842,0.9473684210526316,0.8930921052631579,0.8832236842105263,0.8667763157894737,0.9276315789473684,0.919407894736842,0.9391447368421052,0.9226973684210528,0.0,CNN,0,pneumonia,0.8369358978899064
ecaresnet26t,16011916,25.435111424,3.833593856,0.2472064,3.374299136,0.017504413914,0.726433177415,10.80914044380188,0,0.9325657894736842,0.3895258903503418,1.0,0.90625,0.7828947368421053,0.8601973684210527,0.9029605263157896,0.8766447368421053,0.899671052631579,0.9144736842105264,0.9259868421052632,0.9259868421052632,0.0,Other,1,pneumonia,0.8364226498314165
seresnet33ts,19779200,25.435111424,5.133828096,0.321439744,4.489670144,0.020077763686,0.903499365867,12.475505113601685,0,0.9358552631578948,0.450974440574646,1.0,0.9259868421052632,0.9523026315789472,0.9490131578947368,0.9490131578947368,0.8536184210526315,0.9407894736842104,0.9292763157894736,0.9358552631578948,0.9375,0.0,Other,0,pneumonia,0.8349497482062676
gluon_resnet34_v1b,21797672,25.435111424,2.250244096,0.363640832,1.643186688,0.013267814869,0.616953391417,8.779505014419556,0,0.8601973684210527,0.3299207210540771,0.9995777027027029,0.8766447368421053,0.8618421052631579,0.899671052631579,0.8832236842105263,0.8601973684210527,0.8782894736842105,0.9407894736842104,0.8700657894736842,0.899671052631579,0.0,CNN,0,pneumonia,0.8321323284616683
resnet32ts,17963616,25.435111424,4.888461312,0.290430464,4.271198208,0.01886852343,0.877386339512,11.718542337417604,0,0.7960526315789473,0.4270977735519409,1.0,0.9457236842105264,0.9588815789473684,0.9391447368421052,0.8717105263157895,0.9276315789473684,0.9177631578947368,0.9226973684210528,0.9226973684210528,0.9226973684210528,0.0,CNN,0,pneumonia,0.8272161455688283
fbnetv3_b,8598464,25.435111424,4.070572032,0.124442112,3.753330688,0.013887509434,0.604106660395,9.106311559677124,0,0.8799342105263158,0.2809173822402954,0.998733108108108,0.9210526315789472,0.962171052631579,0.9210526315789472,0.924342105263158,0.7467105263157895,0.8618421052631579,0.8865131578947368,0.9078947368421052,0.8963815789473685,0.0,CNN,1,pneumonia,0.8261929280530769
densenet121,7978856,25.435111424,6.100615168,0.129781248,5.671460352,0.024470263523,1.039986199729,15.480855226516724,0,0.78125,0.5514694452285767,0.992820945945946,0.84375,0.8963815789473685,0.9029605263157896,0.9226973684210528,0.944078947368421,0.8963815789473685,0.9424342105263158,0.9078947368421052,0.9490131578947368,0.0,CNN,0,pneumonia,0.8254496352635309
gcresnext26ts,10476600,25.435111424,4.716494848,0.153178624,4.000300032,0.018874350601,0.802159900524,11.770687341690063,0,0.881578947368421,0.5417874097824097,0.995143581081081,0.912828947368421,0.9490131578947368,0.955592105263158,0.9473684210526316,0.9457236842105264,0.8881578947368421,0.9539473684210528,0.9013157894736842,0.9161184210526316,0.0,Other,0,pneumonia,0.8212917444553876
gcresnet33ts,19880698,25.435111424,5.161091072,0.32062464,4.490863104,0.020267841339,0.912052860254,12.612805604934692,0,0.8404605263157895,0.4555844306945801,1.0,0.90625,0.9490131578947368,0.8601973684210527,0.9671052631578948,0.8552631578947368,0.9111842105263158,0.9210526315789472,0.9226973684210528,0.9226973684210528,0.0,Other,0,pneumonia,0.8209162115680234
convnext_atto,3695520,25.435111424,1.577058304,0.073168896,1.4860032,0.010656375398,0.447567766728,6.960530281066895,0,0.8634868421052632,0.1811761856079101,0.9866976351351352,0.9210526315789472,0.9276315789473684,0.9276315789473684,0.9259868421052632,0.8552631578947368,0.8585526315789473,0.8618421052631579,0.8355263157894737,0.8733552631578947,0.0,CNN,0,pneumonia,0.8199068194059143
cspresnext50,20569896,25.435111424,5.580521472,0.319076864,5.182861824,0.023700490299,1.019121082868,14.756417274475098,0,0.955592105263158,0.532937479019165,1.0,0.9325657894736842,0.9259868421052632,0.8898026315789473,0.8733552631578947,0.9572368421052632,0.8963815789473685,0.9276315789473684,0.9375,0.9375,0.0,CNN,0,pneumonia,0.8187891381711492
dpn68,12611602,25.435111424,4.48790528,0.194735104,4.219797504,0.026283560892,1.090767777021,16.658799409866333,0,0.924342105263158,0.5405324697494507,0.9959881756756755,0.8733552631578947,0.930921052631579,0.950657894736842,0.9572368421052632,0.912828947368421,0.9473684210526316,0.955592105263158,0.9144736842105264,0.9424342105263158,0.0,CNN,0,pneumonia,0.8118939272811141
mobilevit_s,5578632,25.435111424,6.74234368,0.099106816,6.249608192,0.022470627941,0.966237001448,14.167721509933472,0,0.9490131578947368,0.5164938926696777,1.0,0.9325657894736842,0.9358552631578948,0.9407894736842104,0.8569078947368421,0.955592105263158,0.9424342105263158,0.9144736842105264,0.8799342105263158,0.9226973684210528,0.0,Other,1,pneumonia,0.8111910642403871
selecsls60b,32774064,25.435111424,3.11427072,0.532765184,2.86240512,0.027313703524,1.85733183964,10.43347978591919,0,0.8486842105263158,0.3942035436630249,0.9974662162162162,0.868421052631579,0.8552631578947368,0.8601973684210527,0.7072368421052632,0.9259868421052632,0.9490131578947368,0.8881578947368421,0.8799342105263158,0.9424342105263158,0.0,CNN,0,pneumonia,0.8075100880164038
lambda_resnet26rpt_256,10988688,25.435111424,6.73185792,0.16349952,5.95629568,0.020665141141,0.867935927909,13.021790504455566,0,0.8585526315789473,0.5139311075210571,1.0,0.8601973684210527,0.919407894736842,0.9375,0.9144736842105264,0.8388157894736842,0.9013157894736842,0.899671052631579,0.9078947368421052,0.9078947368421052,0.0,Other,0,pneumonia,0.8060035991304002
dpn68b,12611602,25.435111424,4.651483136,0.193293312,4.250206208,0.025683474815,1.053022467421,16.212286233901978,0,0.9407894736842104,0.5521412849426269,0.9953547297297296,0.8552631578947368,0.9144736842105264,0.881578947368421,0.90625,0.8881578947368421,0.8947368421052632,0.9029605263157896,0.9342105263157896,0.9325657894736842,0.0,CNN,0,pneumonia,0.8059411640562615
seresnext26ts,10388064,25.435111424,4.827643904,0.151720448,3.995712512,0.018632393774,0.810509129179,11.591445684432983,0,0.9177631578947368,0.5377100229263305,1.0,0.9029605263157896,0.912828947368421,0.9177631578947368,0.9210526315789472,0.8108552631578947,0.9375,0.919407894736842,0.930921052631579,0.8963815789473685,0.0,Other,0,pneumonia,0.8046655738421117
eca_resnet33ts,19676302,25.435111424,5.058330624,0.324052992,4.492609024,0.020081948327,0.943851571386,12.488339185714722,0,0.7845394736842105,0.4493116855621338,0.9991554054054054,0.9111842105263158,0.9391447368421052,0.9161184210526316,0.8930921052631579,0.8782894736842105,0.9144736842105264,0.8881578947368421,0.8930921052631579,0.8963815789473685,0.0,Other,1,pneumonia,0.7983109448368568
sebotnet33ts_256,13701984,25.435111424,6.767509504,0.221233152,5.29356032,0.024531278976,1.018048077499,15.314844846725464,0,0.6414473684210527,0.6113015413284302,0.9833192567567568,0.8930921052631579,0.9342105263157896,0.8667763157894737,0.8552631578947368,0.7171052631578947,0.6529605263157895,0.9539473684210528,0.7401315789473685,0.9177631578947368,0.0,Other,0,pneumonia,0.7980093754027937
gc_efficientnetv2_rw_t,13677713,25.435111424,6.083837952,0.22149376,5.538115072,0.022540118922,0.924144875798,14.2407488822937,0,0.8898026315789473,0.4594220638275146,1.0,0.9276315789473684,0.9226973684210528,0.875,0.9259868421052632,0.944078947368421,0.9161184210526316,0.8881578947368421,0.9078947368421052,0.9078947368421052,0.0,Other,1,pneumonia,0.7978791156394767
resnet26d,16014408,25.435111424,3.351248896,0.2440832,2.937714176,0.014908418235,0.618699356749,9.571956872940063,0,0.8289473684210527,0.3562439918518066,0.9976773648648648,0.8223684210526315,0.8717105263157895,0.8898026315789473,0.9424342105263158,0.9473684210526316,0.9325657894736842,0.924342105263158,0.8601973684210527,0.8700657894736842,0.0,CNN,0,pneumonia,0.7973480209874092
bat_resnext26ts,10731200,25.435111424,5.32676608,0.157327872,4.504082432,0.022091604182,0.927847375655,13.75912380218506,0,0.9259868421052632,0.6150653600692749,0.9997888513513512,0.950657894736842,0.8848684210526315,0.9029605263157896,0.9457236842105264,0.9078947368421052,0.875,0.9210526315789472,0.930921052631579,0.9029605263157896,0.0,Other,0,pneumonia,0.7954608584328436
vgg11,132863336,25.435111424,6.327107584,2.08233472,4.486133248,0.028798667683,1.56952738875,18.067178964614868,0,0.9292763157894736,0.616786527633667,0.980785472972973,0.912828947368421,0.9424342105263158,0.9325657894736842,0.9177631578947368,0.8009868421052632,0.6957236842105263,0.9078947368421052,0.8338815789473685,0.9342105263157896,0.0,CNN,0,pneumonia,0.7942814763848857
