model,num_param,memT,memR,memA,memM,energy,co2,train_time,infer_time,test_00,inf_time,tr_acc,test_01,test_02,test_03,test_04,test_05,test_06,test_07,test_08,test_09,pretrain,type,efficient,dataset,pen,conv_idx,best_test,energy_conv,time_conv,co2_conv,E_n,pepr_e,C_n,pepr_c,T_n,pepr_t,pepr_m
densenet201,20013928,25.435111424,9.432989696,0.333123072,8.87023104,0.061919747566,3.219826873447,38.829425573349,0,0.763104838709677,2.96817545890808,0.955051369863014,0.787298387096774,0.795362903225807,0.799395161290323,0.786290322580645,0.729334677419355,0.79133064516129,0.754032258064516,0.778225806451613,0.790826612903226,1,CNN,0,derma_pt,0.6358956834888407,4,0.799395161290323,15.4799368915,9.70735639333725,0.80495671836175,0.060682952207189625,0.7536607990416464,0.038401803304966516,0.7698322159553781,0.06963162794620635,0.7473555758866602,0.5837775352499927
cspresnext50,20569896,25.435111424,5.58891008,0.343492096,5.199911936,0.038731015949,2.052743845323,24.128600358963,0,0.826108870967742,1.83459413051605,0.986158675799087,0.817540322580645,0.788306451612903,0.80241935483871,0.799395161290323,0.833165322580645,0.857862903225806,0.858870967741935,0.845262096774193,0.859375,1,CNN,0,derma_pt,0.7457269928799338,10,0.859375,3.8731015949,2.4128600358963,0.2052743845323,0.015026389283381271,0.8466528644705753,0.009634546252253653,0.8511743216295298,0.017002844584587676,0.8450074693262303,0.7228860294117647
regnetv_040,20640640,25.435111424,7.2351744,0.369963008,6.716689408,0.043372773091,2.168638654532,27.4397723674774,0,0.762096774193548,2.02248060703278,0.97203196347032,0.765120967741936,0.80695564516129,0.768145161290323,0.799395161290323,0.82258064516129,0.811995967741935,0.82258064516129,0.841733870967742,0.832661290322581,1,CNN,0,derma_pt,0.711273049976598,9,0.841733870967742,4.819197010111111,3.048863596386377,0.2409598505035556,0.018747943329139635,0.8262435045680309,0.01134640754068858,0.8322903652909621,0.02159152239893826,0.8239436727031094,0.6648093342618034
convmixer_768_32,21110248,25.435111424,17.53219072,0.368451072,17.035603968,0.254142283589,12.643578608557,156.781055212021,0,0.793346774193548,12.4606734037399,0.985445205479452,0.817540322580645,0.820060483870968,0.791834677419355,0.842741935483871,0.834677419354839,0.848790322580645,0.841229838709677,0.842237903225806,0.832661290322581,1,CNN,0,derma_pt,0.4163306451612905,7,0.848790322580645,36.30604051271428,22.397293601717283,1.8062255155081428,0.1426043619749543,0.7428558395432157,0.08643349482143313,0.7812630286404716,0.16118777157648076,0.7309673279010587,0.48509812244082684
cs3darknet_focus_l,21151720,25.435111424,3.812622336,0.371070464,3.558042624,0.027589736238,1.43466628436,17.2975919246674,0,0.774193548387097,1.33577513694763,0.983875570776256,0.789314516129032,0.797883064516129,0.807963709677419,0.814012096774193,0.803931451612903,0.822076612903226,0.813004032258064,0.823588709677419,0.819052419354839,1,CNN,0,derma_pt,0.7388434312924529,9,0.823588709677419,3.065526248666666,1.9219546582963776,0.1594073649288888,0.011849716773707664,0.8139437072764514,0.007434267423382219,0.81751111343853,0.01346103011203599,0.8126496088225248,0.7450678222716596
hrnet_w18,21299004,25.435111424,6.49068544,0.354016768,5.692767744,0.070309579312,3.656098124248,43.996750831604,0,0.751512096774194,2.97242488861084,0.96574882149152,0.777217741935484,0.689516129032258,0.767137096774194,0.770665322580645,0.794354838709677,0.789314516129032,0.793346774193548,0.790322580645161,0.816532258064516,1,CNN,0,derma_pt,0.6395875518579405,10,0.816532258064516,7.0309579312000015,4.3996750831604,0.3656098124248,0.027448110005554506,0.7947187309148894,0.017325969208448366,0.802625984963144,0.031337440638694064,0.7917217254896205,0.6632201612903225
cspresnet50,21616168,25.435111424,4.385144832,0.376710656,4.136752128,0.028991080526,1.536527267882,18.2630438804626,0,0.797379032258065,1.47349214553833,0.968031926514351,0.791834677419355,0.803931451612903,0.792842741935484,0.748991935483871,0.817036290322581,0.83820564516129,0.810987903225806,0.781754032258065,0.815524193548387,1,Other,1,derma_pt,0.7320196315199449,7,0.83820564516129,4.141582932285714,2.6090062686375144,0.2195038954117142,0.016082485519864426,0.8249385823557758,0.010317147646542683,0.8296460642223352,0.018418012552915582,0.8230467596111356,0.7402837435040517
gluon_resnet34_v1b,21797672,25.435111424,2.292187136,0.389481472,1.657467904,0.023217342939,1.230519175777,14.8297674655914,0,0.664314516129032,1.16887736320496,0.954618684505219,0.741935483870968,0.746975806451613,0.771673387096774,0.761592741935484,0.779233870967742,0.773689516129032,0.780745967741936,0.780241935483871,0.748991935483871,1,CNN,0,derma_pt,0.6862949855263079,8,0.780745967741936,2.902167867375,1.853720933198925,0.153814896972125,0.011207131432916346,0.7720930197907044,0.0071659921146134285,0.7751909554677346,0.01296873321309424,0.7707503125643795,0.755087998712505
resnet34d,21816904,25.435111424,2.315255808,0.392157184,2.007109632,0.025757419157,1.390900634455,16.495986700058,0,0.772681451612903,1.26713306903839,0.981164383561644,0.762600806451613,0.738911290322581,0.793346774193548,0.810483870967742,0.837197580645161,0.830645161290323,0.823588709677419,0.848286290322581,0.851814516129032,1,CNN,0,derma_pt,0.7734273534393203,10,0.851814516129032,2.5757419157,1.6495986700058,0.1390900634454999,0.009923104683008093,0.8434449238552644,0.006459629683667949,0.8463474251786521,0.011496019287078512,0.8421333350668122,0.8229586813453289
cs3sedarknet_l,21913592,25.435111424,4.710203392,0.382505984,4.062101504,0.031051814798,1.676797999114,19.72119140625,0,0.800403225806452,1.48809635639191,0.977592428797456,0.791834677419355,0.769657258064516,0.817036290322581,0.806451612903226,0.823588709677419,0.793850806451613,0.840221774193548,0.824596774193548,0.824092741935484,1,Other,1,derma_pt,0.7343658669977272,8,0.840221774193548,3.88147684975,2.46514892578125,0.20959974988925,0.015059334124958712,0.8277563152678843,0.009842037602341792,0.8320328753479885,0.017380101700518295,0.8258681025795022,0.7321922301422275
dla60,22036632,25.435111424,5.3477376,0.366935552,4.423618048,0.03859849259,2.065019353578,24.0255043506622,0,0.738911290322581,1.88176352977753,0.939778501856817,0.774697580645161,0.817036290322581,0.8125,0.807963709677419,0.740423387096774,0.682963709677419,0.751512096774194,0.748487903225807,0.785786290322581,1,CNN,0,derma_pt,0.6821787003577515,3,0.817036290322581,12.866164196666666,8.008501450220733,0.6883397845260001,0.05040143494079511,0.7778324202009801,0.032807592631909875,0.7910827690959576,0.057374624256994765,0.7727027598158062,0.6938828486528786
lamhalobotnet50ts_256,22569824,25.435111424,6.98351616,0.374550016,6.457460736,0.052349177422,2.826855580779,32.4860782623291,0,0.790322580645161,2.30314061641693,0.969320776255708,0.831149193548387,0.809475806451613,0.796370967741936,0.819556451612903,0.787802419354839,0.841229838709677,0.834677419354839,0.821572580645161,0.841229838709677,1,Other,0,derma_pt,0.6975465858907256,7,0.841229838709677,7.478453917428572,4.640868323189872,0.4038365115398571,0.02920837696302407,0.8173561909707422,0.019159735550533588,0.8254151036051854,0.0330776165406053,0.8142949041202195,0.6706718926124343
halo2botnet50ts_256,22635360,25.435111424,7.279214592,0.377660928,6.572424192,0.053686675264,2.925923801864,33.217118024826,0,0.704133064516129,2.76547498703003,0.894549086757991,0.738407258064516,0.737903225806452,0.745463709677419,0.77116935483871,0.765625,0.764112903225807,0.734375,0.75,0.759576612903226,1,Other,0,derma_pt,0.6271032318834172,5,0.77116935483871,10.7373350528,6.6434236049652,0.5851847603728,0.04202748810022463,0.740066230157392,0.027859160889483613,0.7502675309829017,0.04752577621193215,0.7361817459303163,0.6080834466975319
halonet50ts,22733280,25.435111424,7.254048768,0.379397632,6.532261888,0.047862629401,2.584581987649,29.8075947761536,0,0.726310483870968,2.39475634098053,0.898107232024136,0.721774193548387,0.770161290322581,0.751008064516129,0.736391129032258,0.804435483870968,0.747479838709677,0.773689516129032,0.783266129032258,0.769657258064516,1,Other,0,derma_pt,0.6476797056339317,6,0.804435483870968,7.977104900166666,4.967932462692267,0.4307636646081667,0.03116986684279084,0.780119270100442,0.020451453332291872,0.7883133305793998,0.035437339117705115,0.7769040708503195,0.6349062086242178
adv_inception_v3,23834568,25.435111424,3.015704576,0.39816192,2.6130432,0.028163234003,1.492651402136,17.6819908618927,0,0.6875,1.26119518280029,0.961467999573712,0.785786290322581,0.703125,0.770665322580645,0.647177419354839,0.795866935483871,0.785786290322581,0.805947580645161,0.807459677419355,0.811491935483871,1,CNN,0,derma_pt,0.7305362479524301,10,0.811491935483871,2.8163234003,1.76819908618927,0.1492651402136,0.010869454261446646,0.8027663038614187,0.006947736523584078,0.8058928046111802,0.012351704903200665,0.8015909209749041,0.7598522199546013
gluon_inception_v3,23834568,25.435111424,3.015704576,0.39816192,2.6130432,0.028147600512,1.463675226619,17.6806585788727,0,0.773185483870968,1.25900003910065,0.962609552085127,0.75554435483871,0.769153225806452,0.793346774193548,0.787298387096774,0.80695564516129,0.805443548387097,0.799899193548387,0.788810483870968,0.790826612903226,1,CNN,0,derma_pt,0.7119719573595165,6,0.80695564516129,4.691266752,2.9467764298121164,0.2439458711031666,0.018244717796076376,0.7924967653236566,0.011489649416108135,0.7977893255033432,0.02085497759716347,0.7904704026233592,0.7556045988492647
res2next50,24671464,25.435111424,6.043992064,0.40476928,5.48699904,0.052502249314,2.677614715002,32.6691992282867,0,0.757560483870968,2.31788651943207,0.949196310075995,0.669354838709677,0.796875,0.786290322580645,0.794858870967742,0.777217741935484,0.783266129032258,0.801411290322581,0.750504032258065,0.762096774193548,1,CNN,0,derma_pt,0.6316141125223497,8,0.801411290322581,6.5627811642500005,4.083649903535838,0.33470183937525,0.02560649327941906,0.7814023171402077,0.01584328820296189,0.7889123249908816,0.029057362631894904,0.7787819410503111,0.6622225792012016
resnext50d_32x4d,25048136,25.435111424,6.094323712,0.415325696,5.431085568,0.04835526132,2.417763065975,30.4231908321381,0,0.764616935483871,2.30287089347839,0.962328767123288,0.822076612903226,0.759576612903226,0.825604838709677,0.824092741935484,0.800907258064516,0.716229838709677,0.83820564516129,0.82258064516129,0.839213709677419,1,CNN,0,derma_pt,0.7050625440969315,10,0.839213709677419,4.835526132,3.04231908321381,0.2417763065975,0.018812175444264848,0.8237177861674749,0.011385573614127443,0.829766343886573,0.021544304640632717,0.8215147457286687,0.6921076106209759
res2net50_14w_8s,25059816,25.435111424,5.985271808,0.415425024,5.305048576,0.046046582489,2.256282541984,28.840635061264,0,0.737903225806452,2.22043409347534,0.940349278112525,0.742439516129032,0.762096774193548,0.782762096774194,0.787298387096774,0.792842741935484,0.788306451612903,0.77116935483871,0.788306451612903,0.80241935483871,1,CNN,0,derma_pt,0.679334613235568,10,0.80241935483871,4.6046582489,2.8840635061264,0.2256282541984,0.017904035218054414,0.7883055053090702,0.010610938197907727,0.793994330072818,0.02040251251761586,0.7863753224783021,0.6645700064995043
resnetv2_50,25549352,25.435111424,4.198498304,0.40661248,3.596408832,0.034066465916,1.686290062842,21.2995827198029,0,0.726814516129032,1.7258645772934,0.978591287244945,0.781754032258065,0.818548387096774,0.817036290322581,0.790322580645161,0.814012096774193,0.827620967741935,0.823588709677419,0.804939516129032,0.827620967741935,1,CNN,0,derma_pt,0.7297956187982576,7,0.827620967741935,4.866637988000001,3.042797531400414,0.2408985804059999,0.01893455681479714,0.812241534264074,0.011343468363483253,0.8183381745483156,0.021547756578193404,0.810163756332018,0.7366385277008737
resnetblur50,25557032,25.435111424,5.458886656,0.423719424,4.737941504,0.041307168094,2.06535840468,25.7957060337067,0,0.718245967741936,2.09183828830719,0.965744218325506,0.752520161290323,0.769657258064516,0.770665322580645,0.76008064516129,0.785786290322581,0.801915322580645,0.811995967741935,0.798891129032258,0.775201612903226,1,CNN,0,derma_pt,0.6668196776905299,8,0.811995967741935,5.16339601175,3.2244632542133376,0.258169800585,0.02010188201914942,0.7959949707520412,0.012171983066143477,0.8022312228818851,0.022858449668114605,0.7938497922223766,0.6865585493407618
resnetaa50,25557032,25.435111424,4.777312256,0.4232832,4.085200896,0.039704505616,2.005077533606,24.8265261650085,0,0.73991935483871,1.99127066135407,0.965173442069798,0.781754032258065,0.805443548387097,0.788810483870968,0.778729838709677,0.795362903225807,0.799899193548387,0.798891129032258,0.811995967741935,0.820564516129032,1,CNN,0,derma_pt,0.7096900412808275,10,0.820564516129032,3.9704505616,2.48265261650085,0.2005077533605999,0.015409320470921103,0.8081120584440519,0.00940588701642769,0.8129182984601293,0.017506388410631037,0.8064465495993329,0.713103786035955
ecaresnet50t,25573814,25.435111424,5.628755968,0.422544896,5.148889088,0.043893247683,2.216609007973,27.277440071106,0,0.801411290322581,2.09345905780792,0.981164383561644,0.8125,0.828125,0.821572580645161,0.813004032258064,0.856854838709677,0.855342741935484,0.856854838709677,0.860887096774193,0.858366935483871,1,Other,1,derma_pt,0.7319507583881741,9,0.860887096774193,4.877027520333333,3.0308266745673333,0.2462898897747777,0.018975425003636234,0.844855602647258,0.01160209392857525,0.8510135575450641,0.021461388500117872,0.8427994503427024,0.7230198274090811
ecaresnet50d,25576350,25.435111424,5.6623104,0.422583808,5.182472704,0.044063297603,2.247228177764,27.371410369873,0,0.78679435483871,2.09974031448364,0.969606164383562,0.813508064516129,0.763608870967742,0.802923387096774,0.789818548387097,0.821572580645161,0.835685483870968,0.828125,0.834173387096774,0.845766129032258,1,Other,1,derma_pt,0.7207944752586449,10,0.845766129032258,4.406329760299999,2.7371410369873,0.2247228177764,0.017123891717439544,0.8315271481865995,0.010567503664610352,0.8369219532245645,0.019342487202586647,0.8297173321533181,0.709381537221356
gcresnet50t,25897080,25.435111424,4.86539264,0.428586496,4.188853248,0.038557222876,1.966418366666,24.1051685810089,0,0.815020161290323,1.89369022846222,0.983580976316373,0.820564516129032,0.827620967741935,0.83820564516129,0.832157258064516,0.845262096774193,0.866431451612903,0.858870967741935,0.861391129032258,0.827620967741935,1,Other,0,derma_pt,0.7185986926603323,7,0.866431451612903,5.508174696571428,3.4435955115727,0.2809169095237143,0.021458100946710888,0.8482300456669484,0.01326318067716425,0.855090235326489,0.02443945862815667,0.8457614984619543,0.7502668254350366
dla102x,26309272,25.435111424,9.065988096,0.438002176,7.980040704,0.073008194488,3.759922016107,45.4836373329163,0,0.723286290322581,3.25954420566559,0.961610693637639,0.772177419354839,0.792842741935484,0.739415322580645,0.762096774193548,0.805947580645161,0.814516129032258,0.80241935483871,0.792338709677419,0.830141129032258,1,CNN,0,derma_pt,0.6448835516717562,10,0.830141129032258,7.3008194488,4.54836373329163,0.3759922016107,0.028509635308892615,0.8071301430082776,0.017824020996342182,0.8156037899553967,0.0324102087055539,0.8040807055492962,0.6139585433467741
xception41p,26907752,25.435111424,6.94157312,0.443983872,5.967741952,0.048588339196,2.502299468588,30.5714302062988,0,0.748487903225807,2.26300423145294,0.972317351598174,0.780745967741936,0.810987903225806,0.786290322580645,0.800403225806452,0.773689516129032,0.758064516129032,0.809475806451613,0.841733870967742,0.790826612903226,1,CNN,0,derma_pt,0.6638987475968634,9,0.841733870967742,5.398704355111111,3.396825578477644,0.2780332742875555,0.02102748920755423,0.8243988333957918,0.013124850312227347,0.8308293599829619,0.024102020022928466,0.8219238459747364,0.6721292954727082
xception41,26969560,25.435111424,8.873050112,0.44733696,7.867951616,0.055456669541,2.828290146609,34.475105047226,0,0.815524193548387,2.54259316921234,0.978167808219178,0.81804435483871,0.790826612903226,0.831149193548387,0.827116935483871,0.853326612903226,0.857862903225806,0.851310483870968,0.844254032258064,0.848286290322581,1,CNN,0,derma_pt,0.6963376742081497,7,0.857862903225806,7.922381363,4.9250150067465714,0.4040414495155714,0.03095460673491328,0.8321054075724074,0.0191695665945625,0.841727354646446,0.03512769560282505,0.828750797481285,0.6387417172522447
gluon_seresnext50_32x4d,27559896,25.435111424,6.601834496,0.4551296,6.05891584,0.052736868881,2.742317181826,32.766651391983,0,0.774697580645161,2.45021653175354,0.96574882149152,0.788306451612903,0.800403225806452,0.817540322580645,0.813508064516129,0.831653225806452,0.785786290322581,0.827620967741935,0.808467741935484,0.826108870967742,1,CNN,0,derma_pt,0.6841429053457673,6,0.831653225806452,8.789478146833334,5.461108565330499,0.4570528636376667,0.03436541233872116,0.8040226557131944,0.021712567931686824,0.8139796376294136,0.03899553655766936,0.8004396520911244,0.6726499802129297
